,WMT,BK,CI,JPM,DD,CL,HIG,AFL,DOX,BCE,BRK.B,KO,HON,L,PEP,RSG,PG,SYY,WU,Values
2006-10-13,0.13357482456889597,0.017766173985768925,0.02944620451920557,0.16424651292344775,0.019184940828254247,0.02267342963641692,0.008871240094714955,0.01566096254804935,0.003707781735314784,0.01716183691171445,0.1966165060979426,0.09010188180409984,0.05075539498225998,0.0059945874626065945,0.07296608201593568,0.011254066373607576,0.11932534541981143,0.016207605636744265,0.004484622455209098,10000000.0
2006-10-20,0.13357482456889597,0.017766173985768925,0.02944620451920557,0.16424651292344775,0.019184940828254247,0.02267342963641692,0.008871240094714955,0.01566096254804935,0.003707781735314784,0.01716183691171445,0.1966165060979426,0.09010188180409984,0.05075539498225998,0.0059945874626065945,0.07296608201593568,0.011254066373607576,0.11932534541981143,0.016207605636744265,0.004484622455209098,10000939.738325924
2006-10-27,0.13192826404093796,0.017543961695557865,0.029040798673550954,0.16214765659305239,0.01894816147155214,0.022393424827952025,0.008749727219198018,0.015456904797090644,0.0036588189419895145,0.01694115251153784,0.20678158006822173,0.08893511798090165,0.05011037443399687,0.005918706706961848,0.07204795649500095,0.011109067622814302,0.11784964417426036,0.016007246905171486,0.004431434840251578,10059807.271532353
2006-11-03,0.12994845943361075,0.01730740123123453,0.02876751433565289,0.1599695096430187,0.01869362877595119,0.02211179327633383,0.00864085188597557,0.015249466677788374,0.003608555297597289,0.016650159834046586,0.21750470397682192,0.08773818577022721,0.0494308773360735,0.005843105736289621,0.07108469999318358,0.010956736875836029,0.11630843173264227,0.015813955054196565,0.004371963133519881,10227018.98999049
2006-11-10,0.12994845943361075,0.01730740123123453,0.02876751433565289,0.1599695096430187,0.01869362877595119,0.02211179327633383,0.00864085188597557,0.015249466677788374,0.003608555297597289,0.016650159834046586,0.21750470397682192,0.08773818577022721,0.0494308773360735,0.005843105736289621,0.07108469999318358,0.010956736875836029,0.11630843173264227,0.015813955054196565,0.004371963133519881,10214255.09501125
2006-11-17,0.13197279145138585,0.01757429073724091,0.029296664322908353,0.16224606038649197,0.018956390985727573,0.022433624624226316,0.008800984286098969,0.015461949805638866,0.003651451495254882,0.016867598555315184,0.2060445114217838,0.08907734448563165,0.05014125253154973,0.005918901348770701,0.07204409693720408,0.011113047175286139,0.11792905099049039,0.01604177190397281,0.004428216555021737,10218077.427657694
2006-11-24,0.13044047508319737,0.017334174858987236,0.029412620593757523,0.15979046102517785,0.01862635762366985,0.022090588325686295,0.008623023453189275,0.015251384398427605,0.003616372095054073,0.016686672705366744,0.2166123490606621,0.08780863061994568,0.04942709897548026,0.005872093319147667,0.07113047057991424,0.010910148217316154,0.11615471260196893,0.01584978831262509,0.0043625781504261505,10272695.097627994
2006-12-01,0.13044047508319737,0.017334174858987236,0.029412620593757523,0.15979046102517785,0.01862635762366985,0.022090588325686295,0.008623023453189275,0.015251384398427605,0.003616372095054073,0.016686672705366744,0.2166123490606621,0.08780863061994568,0.04942709897548026,0.005872093319147667,0.07113047057991424,0.010910148217316154,0.11615471260196893,0.01584978831262509,0.0043625781504261505,10249889.189663585
2006-12-08,0.13044047508319737,0.017334174858987236,0.029412620593757523,0.15979046102517785,0.01862635762366985,0.022090588325686295,0.008623023453189275,0.015251384398427605,0.003616372095054073,0.016686672705366744,0.2166123490606621,0.08780863061994568,0.04942709897548026,0.005872093319147667,0.07113047057991424,0.010910148217316154,0.11615471260196893,0.01584978831262509,0.0043625781504261505,10169820.775407996
2006-12-15,0.1285987469030127,0.0170920176683668,0.029006920563622522,0.157603765920425,0.018364474331228405,0.021777694777738655,0.00851066330215386,0.015038986366418585,0.0035640248404591995,0.016454784666607075,0.227555079903902,0.0865707420249742,0.048744391595597354,0.005790602812551664,0.0701195900639345,0.010753734150134111,0.11452762312482682,0.015625957353479367,0.004300199630567289,10279271.095869265
2006-12-22,0.1305081542544599,0.017351020714175967,0.029461058128214226,0.15997869582688798,0.018640905628854055,0.022107264068940823,0.008642230582144667,0.01527002408741912,0.003619465506398091,0.016705719715338668,0.21587525582036743,0.0878731868154925,0.04949499587868406,0.00587828055983392,0.0711875019869507,0.010914138595559056,0.11626219058488844,0.015865949621731542,0.004363961623658821,10544998.850154093
2006-12-29,0.1305081542544599,0.017351020714175967,0.029461058128214226,0.15997869582688798,0.018640905628854055,0.022107264068940823,0.008642230582144667,0.01527002408741912,0.003619465506398091,0.016705719715338668,0.21587525582036743,0.0878731868154925,0.04949499587868406,0.00587828055983392,0.0711875019869507,0.010914138595559056,0.11626219058488844,0.015865949621731542,0.004363961623658821,10364051.07873283
2007-01-05,0.13242587846392787,0.017598941778163575,0.02980108516009013,0.16227520132881226,0.01890750526020968,0.022424100763125714,0.008758990203623142,0.015489124798671783,0.003671158374720271,0.016935197849821202,0.20464582680232166,0.08914104180115717,0.050200232759710514,0.005959066664378631,0.07223118409338722,0.01107632890216288,0.11793036926640925,0.016103204062523257,0.004425561666783633,10464575.568333901
2007-01-12,0.13242587846392787,0.017598941778163575,0.02980108516009013,0.16227520132881226,0.01890750526020968,0.022424100763125714,0.008758990203623142,0.015489124798671783,0.003671158374720271,0.016935197849821202,0.20464582680232166,0.08914104180115717,0.050200232759710514,0.005959066664378631,0.07223118409338722,0.01107632890216288,0.11793036926640925,0.016103204062523257,0.004425561666783633,10354999.74838376
