,HIG,AFL,DOX,BCE,BRK.B,BK,CI,JPM,DD,CL,KO,HON,L,PEP,RSG,PG,WMT,SYY,WU,Values
2006-10-02,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,10000000.0
2006-10-03,0.052424743770751826,0.05258160453586747,0.05290375841740692,0.05344015598008208,0.05289340357146513,0.05260932285797099,0.05116557499553745,0.052732068462009035,0.05225700633212394,0.05268507413335488,0.05244835110477441,0.05322742305981123,0.052490346690998425,0.05226855243839015,0.05261712154011388,0.05268638336764329,0.05263164595657798,0.05202590749638507,0.053911555288735896,10000000.0
2006-10-04,0.052424743770751826,0.05258160453586747,0.05290375841740692,0.05344015598008208,0.05289340357146513,0.05260932285797099,0.05116557499553745,0.052732068462009035,0.05225700633212394,0.05268507413335488,0.05244835110477441,0.05322742305981123,0.052490346690998425,0.05226855243839015,0.05261712154011388,0.05268638336764329,0.05263164595657798,0.05202590749638507,0.053911555288735896,9967071.193943046
2006-10-05,0.05337643705938062,0.05283295774847457,0.052054024624612186,0.05370360033774774,0.05262455268101633,0.05288491125941871,0.051036409812675106,0.052454162058504464,0.05140547722874699,0.052442119210773436,0.05317946995296048,0.053763333902971146,0.05224499122637305,0.051474075608873904,0.05302251328839115,0.05325064511351079,0.053539116803879565,0.05156838042216188,0.05314282165952824,10012748.610987244
2006-10-06,0.05341142664272647,0.05269477664281111,0.05215218452925008,0.053037524479496764,0.05316308317846944,0.05317994803647181,0.05250337642334444,0.05214908521882626,0.051509924515466876,0.052835389145765986,0.05326392226402926,0.054156214372765785,0.05276388688411864,0.051381812103170214,0.053445185030581606,0.05311446870964471,0.05213703051262162,0.050805783426933024,0.052294977883505664,10108150.118573392
2006-10-09,0.05314223575091826,0.05367030815276,0.05180925551307266,0.05364614186083251,0.05354447668543687,0.0519399899186575,0.05212280183358501,0.05190898197080042,0.0530286564169774,0.052396441937396995,0.0529306832877229,0.052774951853726555,0.05253053966335698,0.05124290907456805,0.053521124290063476,0.05279776149381816,0.05192902866413626,0.05159070026202446,0.053473011370145686,10117194.675679225
2006-10-10,0.05314223575091826,0.05367030815276,0.05180925551307266,0.05364614186083251,0.05354447668543687,0.0519399899186575,0.05212280183358501,0.05190898197080042,0.0530286564169774,0.052396441937396995,0.0529306832877229,0.052774951853726555,0.05253053966335698,0.05124290907456805,0.053521124290063476,0.05279776149381816,0.05192902866413626,0.05159070026202446,0.053473011370145686,10091821.24382572
2006-10-11,0.052945400782892005,0.05364075096021604,0.05184805689063901,0.0552497180292761,0.05379964869419343,0.05171405204234825,0.05186205509808319,0.051916207842586624,0.05285126132432873,0.052187714938726294,0.052707724737049315,0.05277294551089913,0.05259932850756127,0.050895983916662245,0.053446958943435686,0.05269066373183782,0.051737131831552256,0.05155042844737022,0.053583967770342446,10112923.385984324
2006-10-12,0.052945400782892005,0.05364075096021604,0.05184805689063901,0.0552497180292761,0.05379964869419343,0.05171405204234825,0.05186205509808319,0.051916207842586624,0.05285126132432873,0.052187714938726294,0.052707724737049315,0.05277294551089913,0.05259932850756127,0.050895983916662245,0.053446958943435686,0.05269066373183782,0.051737131831552256,0.05155042844737022,0.053583967770342446,10111501.566374686
2006-10-13,0.053489922898487155,0.05293559653729518,0.05157071190854185,0.05387158163306181,0.05454422466851961,0.05171903883447307,0.052035021341374346,0.05261465642518852,0.053100664133664655,0.05150610336191203,0.05285274166619507,0.0535156543448576,0.05288376019517565,0.05018926544527039,0.05410695045628169,0.05251949048872183,0.051714483330864404,0.05244212610638883,0.05238800622372638,10133642.31280344
2006-10-16,0.053489922898487155,0.05293559653729518,0.05157071190854185,0.05387158163306181,0.05454422466851961,0.05171903883447307,0.052035021341374346,0.05261465642518852,0.053100664133664655,0.05150610336191203,0.05285274166619507,0.0535156543448576,0.05288376019517565,0.05018926544527039,0.05410695045628169,0.05251949048872183,0.051714483330864404,0.05244212610638883,0.05238800622372638,10093262.176616635
2006-10-17,0.053489922898487155,0.05293559653729518,0.05157071190854185,0.05387158163306181,0.05454422466851961,0.05171903883447307,0.052035021341374346,0.05261465642518852,0.053100664133664655,0.05150610336191203,0.05285274166619507,0.0535156543448576,0.05288376019517565,0.05018926544527039,0.05410695045628169,0.05251949048872183,0.051714483330864404,0.05244212610638883,0.05238800622372638,10086890.002787288
2006-10-18,0.053489922898487155,0.05293559653729518,0.05157071190854185,0.05387158163306181,0.05454422466851961,0.05171903883447307,0.052035021341374346,0.05261465642518852,0.053100664133664655,0.05150610336191203,0.05285274166619507,0.0535156543448576,0.05288376019517565,0.05018926544527039,0.05410695045628169,0.05251949048872183,0.051714483330864404,0.05244212610638883,0.05238800622372638,10032288.704652127
2006-10-19,0.053821392299953544,0.05284040466925013,0.05108273258714913,0.053593803044255296,0.054966875792676236,0.05050714191836249,0.05269055920716028,0.05225729066039429,0.05306472802510569,0.05179465795937679,0.053559984749001234,0.05248977028163228,0.052960757088449904,0.05047281583960309,0.05387839381835285,0.052691059262234684,0.05180743826861539,0.05147224422676955,0.054047950301657245,10071775.881207773
