,AMD,CELG,RMD,ARNC,M,NVDA,XLNX,FCX,NKTR,LRCX,LYFT,UBER,SFIX,CRM,SQ,BYND,PINS,SPOT,Values
1999-11-22,0.0005620788291426585,0.9955086811359701,0.0009684928961956701,0.00017002614377173555,6.059242306178783e-05,0.0016857967977360507,0.0002884946617058332,0.00021416225488167978,4.565890515807962e-05,0.0004960159523763232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000000.0
1999-11-23,0.0005680482868618564,0.9954680666775292,0.0009815764996349734,0.00017207615506755294,6.122115130123147e-05,0.0017110187541464253,0.00028666742744792574,0.0002164856586595871,4.5927747992804843e-05,0.000488911641358562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11793877.777030129
1999-11-24,0.0005680482868618564,0.9954680666775292,0.0009815764996349734,0.00017207615506755294,6.122115130123147e-05,0.0017110187541464253,0.00028666742744792574,0.0002164856586595871,4.5927747992804843e-05,0.000488911641358562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11163172.006644145
1999-11-26,0.0005680482868618564,0.9954680666775292,0.0009815764996349734,0.00017207615506755294,6.122115130123147e-05,0.0017110187541464253,0.00028666742744792574,0.0002164856586595871,4.5927747992804843e-05,0.000488911641358562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10756085.673842907
1999-11-29,0.0005680482868618564,0.9954680666775292,0.0009815764996349734,0.00017207615506755294,6.122115130123147e-05,0.0017110187541464253,0.00028666742744792574,0.0002164856586595871,4.5927747992804843e-05,0.000488911641358562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10304349.933094176
1999-11-30,0.0005628369364279519,0.9955076674106094,0.000977301601836976,0.0001716870013870132,6.121101548481301e-05,0.0016903099805210655,0.0002786365387108553,0.0002156784431390465,4.553526261751154e-05,0.0004891358092654965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10620388.348733172
1999-12-01,0.0005533020109302021,0.9955482421071247,0.0009660736825141993,0.0001701205427861905,6.016025579996584e-05,0.0016770343934798153,0.0002737427155691786,0.00021275922182766366,4.482592354362933e-05,0.0004937391464246402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10844835.539027724
1999-12-02,0.0005661067856000058,0.9954578037444929,0.0009740928950455936,0.00017402943952918136,6.075656606586849e-05,0.0017158537704295344,0.00028308177510799664,0.00021486809763702095,4.5212367994205644e-05,0.0005081945580979773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11749758.170252502
1999-12-03,0.0005661067856000058,0.9954578037444929,0.0009740928950455936,0.00017402943952918136,6.075656606586849e-05,0.0017158537704295344,0.00028308177510799664,0.00021486809763702095,4.5212367994205644e-05,0.0005081945580979773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11345901.859616494
1999-12-06,0.0005682491065887687,0.9954256689110991,0.0009790778326308326,0.00017508940621559875,6.100965720503205e-05,0.001724964473288892,0.00028350445383889687,0.000215434746449703,4.535325759623504e-05,0.0005216481550872271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11537472.830237722
1999-12-07,0.0005682491065887687,0.9954256689110991,0.0009790778326308326,0.00017508940621559875,6.100965720503205e-05,0.001724964473288892,0.00028350445383889687,0.000215434746449703,4.535325759623504e-05,0.0005216481550872271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11437198.290852461
1999-12-08,0.0005682491065887687,0.9954256689110991,0.0009790778326308326,0.00017508940621559875,6.100965720503205e-05,0.001724964473288892,0.00028350445383889687,0.000215434746449703,4.535325759623504e-05,0.0005216481550872271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10578391.92767714
1999-12-09,0.0005682491065887687,0.9954256689110991,0.0009790778326308326,0.00017508940621559875,6.100965720503205e-05,0.001724964473288892,0.00028350445383889687,0.000215434746449703,4.535325759623504e-05,0.0005216481550872271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10375680.842082527
1999-12-10,0.0005682491065887687,0.9954256689110991,0.0009790778326308326,0.00017508940621559875,6.100965720503205e-05,0.001724964473288892,0.00028350445383889687,0.000215434746449703,4.535325759623504e-05,0.0005216481550872271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10036603.469065
1999-12-13,0.0005734480646283884,0.9953897648356218,0.0009741730294294839,0.0001756548382843184,6.122047368392211e-05,0.001737092216200952,0.0002892055312847414,0.00021773768135577884,4.5197446650822964e-05,0.0005365058828596976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10080654.212355519
1999-12-14,0.0005734480646283884,0.9953897648356218,0.0009741730294294839,0.0001756548382843184,6.122047368392211e-05,0.001737092216200952,0.0002892055312847414,0.00021773768135577884,4.5197446650822964e-05,0.0005365058828596976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10081164.503160229
1999-12-15,0.0005701319133715664,0.9954164898757365,0.0009656500228123012,0.00017818433116874804,6.09269757084494e-05,0.0017223203919848678,0.0002871041937643027,0.00021760833149641476,4.605880117547352e-05,0.0005355251627813042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10508645.102664586
1999-12-16,0.0005636337245577594,0.9955256419474907,0.0009308935500639612,0.00017085376567203876,5.965368028912057e-05,0.0016774046751353753,0.0002810984363366206,0.00021305631560255084,4.582617831274561e-05,0.0005319377265391346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10576501.72424015
