,HIG,AFL,DOX,BCE,BRK.B,BK,CI,JPM,DD,CL,KO,HON,L,PEP,RSG,PG,WMT,SYY,WU,Values
2019-09-26 10:30:00,0.00871075465601967,0.015563805966812507,0.0036598077833026764,0.016794757995064528,0.20762109383656954,0.017517154984480907,0.029014464658340827,0.15979825761578667,0.01881537002627923,0.022551383304697952,0.08942481569739887,0.04976685395333502,0.005889984926086502,0.07348387029047124,0.010965815225780164,0.1185850816856811,0.1314155987205253,0.015945611049485747,0.004475517623881558,10000000.0
2019-09-26 11:30:00,0.00884643684046817,0.015499715719423105,0.003725516087067295,0.016817774030997927,0.206311658450271,0.017408425808020597,0.026170359525059705,0.15846664204127475,0.018962120057655452,0.023042604867798005,0.09022424107771548,0.049835569741444714,0.005881941499729118,0.07436833044737065,0.011189987329818843,0.12017786230366746,0.13189029185183557,0.016610512910722727,0.004570009409659377,10000000.0
2019-09-26 12:30:00,0.00884643684046817,0.015499715719423105,0.003725516087067295,0.016817774030997927,0.206311658450271,0.017408425808020597,0.026170359525059705,0.15846664204127475,0.018962120057655452,0.023042604867798005,0.09022424107771548,0.049835569741444714,0.005881941499729118,0.07436833044737065,0.011189987329818843,0.12017786230366746,0.13189029185183557,0.016610512910722727,0.004570009409659377,9975176.34793784
2019-09-26 13:30:00,0.009275442962773897,0.0159725127384761,0.0038493065690135054,0.017344682680704,0.2112608657595914,0.015763788203680823,0.02506525497324968,0.1564926802418346,0.01755213478099998,0.02333407264979412,0.09444360593043619,0.04845368253509366,0.005819983623586329,0.074477389219855,0.012132462422295254,0.12271838155098758,0.12639049624533885,0.014989195230838212,0.004664061681450991,9989001.877239436
2019-09-26 14:30:00,0.009275442962773897,0.0159725127384761,0.0038493065690135054,0.017344682680704,0.2112608657595914,0.015763788203680823,0.02506525497324968,0.1564926802418346,0.01755213478099998,0.02333407264979412,0.09444360593043619,0.04845368253509366,0.005819983623586329,0.074477389219855,0.012132462422295254,0.12271838155098758,0.12639049624533885,0.014989195230838212,0.004664061681450991,9982575.935973698
2019-09-26 15:30:00,0.009259408753408648,0.01519944699826329,0.0038567631909772614,0.017155109161200558,0.22125494850648839,0.016027111285234357,0.0224054096291979,0.15219334067376594,0.018403047852150894,0.022811435519156147,0.09569341721237519,0.049598770781030053,0.0059092781751119315,0.0753795410561413,0.012093925328920953,0.12076697836141717,0.12250534670544089,0.015086688568422013,0.004400032241297146,9997828.023507679
2019-09-27 10:30:00,0.009259408753408648,0.01519944699826329,0.0038567631909772614,0.017155109161200558,0.22125494850648839,0.016027111285234357,0.0224054096291979,0.15219334067376594,0.018403047852150894,0.022811435519156147,0.09569341721237519,0.049598770781030053,0.0059092781751119315,0.0753795410561413,0.012093925328920953,0.12076697836141717,0.12250534670544089,0.015086688568422013,0.004400032241297146,9996398.618210569
2019-09-27 11:30:00,0.009259408753408648,0.01519944699826329,0.0038567631909772614,0.017155109161200558,0.22125494850648839,0.016027111285234357,0.0224054096291979,0.15219334067376594,0.018403047852150894,0.022811435519156147,0.09569341721237519,0.049598770781030053,0.0059092781751119315,0.0753795410561413,0.012093925328920953,0.12076697836141717,0.12250534670544089,0.015086688568422013,0.004400032241297146,9991338.972124185
2019-09-27 12:30:00,0.009190388525338069,0.01609238731311758,0.0037381459342871134,0.0176017832791284,0.2203115188092502,0.016952641966376678,0.020946973085138574,0.15261780893834584,0.01830103931471243,0.022946263219315158,0.09587484726943858,0.04915900968008937,0.0059473244829604845,0.07394511521628266,0.01199053262834611,0.12106337438866858,0.12334222431484072,0.0155483677620812,0.004430253872282212,10018053.1250195
2019-09-27 13:30:00,0.009190388525338069,0.01609238731311758,0.0037381459342871134,0.0176017832791284,0.2203115188092502,0.016952641966376678,0.020946973085138574,0.15261780893834584,0.01830103931471243,0.022946263219315158,0.09587484726943858,0.04915900968008937,0.0059473244829604845,0.07394511521628266,0.01199053262834611,0.12106337438866858,0.12334222431484072,0.0155483677620812,0.004430253872282212,9977444.404884176
2019-09-27 14:30:00,0.009190388525338069,0.01609238731311758,0.0037381459342871134,0.0176017832791284,0.2203115188092502,0.016952641966376678,0.020946973085138574,0.15261780893834584,0.01830103931471243,0.022946263219315158,0.09587484726943858,0.04915900968008937,0.0059473244829604845,0.07394511521628266,0.01199053262834611,0.12106337438866858,0.12334222431484072,0.0155483677620812,0.004430253872282212,9968938.337021062
2019-09-27 15:30:00,0.009190388525338069,0.01609238731311758,0.0037381459342871134,0.0176017832791284,0.2203115188092502,0.016952641966376678,0.020946973085138574,0.15261780893834584,0.01830103931471243,0.022946263219315158,0.09587484726943858,0.04915900968008937,0.0059473244829604845,0.07394511521628266,0.01199053262834611,0.12106337438866858,0.12334222431484072,0.0155483677620812,0.004430253872282212,9953799.690404791
2019-09-30 10:30:00,0.009190388525338069,0.01609238731311758,0.0037381459342871134,0.0176017832791284,0.2203115188092502,0.016952641966376678,0.020946973085138574,0.15261780893834584,0.01830103931471243,0.022946263219315158,0.09587484726943858,0.04915900968008937,0.0059473244829604845,0.07394511521628266,0.01199053262834611,0.12106337438866858,0.12334222431484072,0.0155483677620812,0.004430253872282212,9951889.145402215
2019-09-30 11:30:00,0.009103313939841028,0.0162131619853837,0.0036421637600537247,0.017013654633450944,0.21038672414216636,0.017368642278944055,0.0216872299888071,0.1525875122431277,0.019846909960151118,0.023031076105326613,0.0992956030623868,0.050150230210543434,0.0058307241446815235,0.07708653498510872,0.012151857027316283,0.12157139318889917,0.1227301536090612,0.01585093590622273,0.00445217882852773,10010881.675711723
