,WMT_open,BK_open,CI_open,JPM_open,DD_open,CL_open,HIG_open,AFL_open,DOX_open,BCE_open,BRK.B_open,KO_open,HON_open,L_open,PEP_open,RSG_open,PG_open,SYY_open,WU_open,Values
2007-01-19,0.06096399156498259,0.0532321299246613,0.06096399156498259,0.0532321299246613,0.0532321299246613,0.04648087475203415,0.06096399156498259,0.04974209448557822,0.04648087475203415,0.0532321299246613,0.04974209448557822,0.04648087475203415,0.04974209448557822,0.05696703537760333,0.04974209448557822,0.0532321299246613,0.04974209448557822,0.06524138465166573,0.04058585896848333,10517502.145758582
2007-01-26,0.06096399156498259,0.0532321299246613,0.06096399156498259,0.0532321299246613,0.0532321299246613,0.04648087475203415,0.06096399156498259,0.04974209448557822,0.04648087475203415,0.0532321299246613,0.04974209448557822,0.04648087475203415,0.04974209448557822,0.05696703537760333,0.04974209448557822,0.0532321299246613,0.04974209448557822,0.06524138465166573,0.04058585896848333,10499531.52902198
2007-02-02,0.06096399156498259,0.0532321299246613,0.06096399156498259,0.0532321299246613,0.0532321299246613,0.04648087475203415,0.06096399156498259,0.04974209448557822,0.04648087475203415,0.0532321299246613,0.04974209448557822,0.04648087475203415,0.04974209448557822,0.05696703537760333,0.04974209448557822,0.0532321299246613,0.04974209448557822,0.06524138465166573,0.04058585896848333,10472240.750320604
2007-02-09,0.06004901041564574,0.05611204274726427,0.06426220603195086,0.0524331928116247,0.05611204274726427,0.045783264193554454,0.06004901041564574,0.048995537745862065,0.045783264193554454,0.0524331928116247,0.048995537745862065,0.045783264193554454,0.0524331928116247,0.05611204274726427,0.048995537745862065,0.0524331928116247,0.048995537745862065,0.06426220603195086,0.03997672405240384,10665667.699058829
2007-02-16,0.06004901041564574,0.05611204274726427,0.06426220603195086,0.0524331928116247,0.05611204274726427,0.045783264193554454,0.06004901041564574,0.048995537745862065,0.045783264193554454,0.0524331928116247,0.048995537745862065,0.045783264193554454,0.0524331928116247,0.05611204274726427,0.048995537745862065,0.0524331928116247,0.048995537745862065,0.06426220603195086,0.03997672405240384,10605992.721823096
2007-02-23,0.05880579381469021,0.05495033462628,0.06293176210290104,0.051347649264889925,0.05880579381469021,0.04483539654848616,0.05880579381469021,0.051347649264889925,0.04798116522786753,0.05495033462628,0.04798116522786753,0.04483539654848616,0.051347649264889925,0.05495033462628,0.051347649264889925,0.051347649264889925,0.051347649264889925,0.06293176210290104,0.03914907132924061,10809286.291229013
2007-03-02,0.058805793814690206,0.05495033462627999,0.06293176210290102,0.05134764926488991,0.058805793814690206,0.044835396548486145,0.058805793814690206,0.05134764926488991,0.04798116522786751,0.05495033462627999,0.04798116522786751,0.044835396548486145,0.05134764926488991,0.05495033462627999,0.05134764926488991,0.05134764926488991,0.05134764926488991,0.06293176210290102,0.0391490713292406,10827671.012463985
2007-03-09,0.058805793814690206,0.05495033462627999,0.06293176210290102,0.05134764926488991,0.058805793814690206,0.044835396548486145,0.058805793814690206,0.05134764926488991,0.04798116522786751,0.05495033462627999,0.04798116522786751,0.044835396548486145,0.05134764926488991,0.05495033462627999,0.05134764926488991,0.05134764926488991,0.05134764926488991,0.06293176210290102,0.0391490713292406,10339085.283022754
2007-03-16,0.05789660386910407,0.05410075351346918,0.0663059711289517,0.050553768876365014,0.06195878101293769,0.04414220138685451,0.05789660386910407,0.050553768876365014,0.0472393336807898,0.05410075351346918,0.0472393336807898,0.04414220138685451,0.050553768876365014,0.05410075351346918,0.050553768876365014,0.050553768876365014,0.050553768876365014,0.0663059711289517,0.04124812505706457,10481662.148946956
2007-03-23,0.05789660386910407,0.05410075351346918,0.0663059711289517,0.050553768876365014,0.06195878101293769,0.04414220138685451,0.05789660386910407,0.050553768876365014,0.0472393336807898,0.05410075351346918,0.0472393336807898,0.04414220138685451,0.050553768876365014,0.05410075351346918,0.050553768876365014,0.050553768876365014,0.050553768876365014,0.0663059711289517,0.04124812505706457,10270748.313968841
2007-03-30,0.05641200386868222,0.05641200386868222,0.06460573591328056,0.049257455789247506,0.06460573591328056,0.04301029540588009,0.05641200386868222,0.049257455789247506,0.049257455789247506,0.05641200386868222,0.049257455789247506,0.04602801021592845,0.049257455789247506,0.052713487709925566,0.049257455789247506,0.049257455789247506,0.049257455789247506,0.06913864330765586,0.04019042974534013,10527321.72758873
2007-04-05,0.05641200386868222,0.05641200386868222,0.06460573591328056,0.049257455789247506,0.06460573591328056,0.04301029540588009,0.05641200386868222,0.049257455789247506,0.049257455789247506,0.05641200386868222,0.049257455789247506,0.04602801021592845,0.049257455789247506,0.052713487709925566,0.049257455789247506,0.049257455789247506,0.049257455789247506,0.06913864330765586,0.04019042974534013,10518773.392367419
2007-04-13,0.05474791671911138,0.05474791671911138,0.06709913540194744,0.05115850239666946,0.06269994339486336,0.041741542747300894,0.05474791671911138,0.04780441931512669,0.04780441931512669,0.05858917373777324,0.05115850239666946,0.04780441931512669,0.04780441931512669,0.05115850239666946,0.05115850239666946,0.04780441931512669,0.05115850239666946,0.07180698622540899,0.03900485977639104,10670466.97202028
2007-04-20,0.0556113827947227,0.0556113827947227,0.0681574008227065,0.051965357414098544,0.05951322285146316,0.042399876584748857,0.0556113827947227,0.048558374841045374,0.048558374841045374,0.05951322285146316,0.048558374841045374,0.048558374841045374,0.048558374841045374,0.048558374841045374,0.051965357414098544,0.048558374841045374,0.051965357414098544,0.0681574008227065,0.03962003155313069,10706316.95671134
2007-04-27,0.053558868522116804,0.053558868522116804,0.07024743889247582,0.053558868522116804,0.06133818829780961,0.040834974806129826,0.05731669880957232,0.05004741125967159,0.05004741125967159,0.05731669880957232,0.04676617417263742,0.04676617417263742,0.05004741125967159,0.05004741125967159,0.05004741125967159,0.05004741125967159,0.05004741125967159,0.07024743889247582,0.038157728762637705,11019760.176508693
2007-05-04,0.05494878398245137,0.05494878398245137,0.07207044232887667,0.05494878398245137,0.05880413437363519,0.04189469029996956,0.05880413437363519,0.051346200285261524,0.04797981124707274,0.05494878398245137,0.04483413133815697,0.04797981124707274,0.051346200285261524,0.051346200285261524,0.051346200285261524,0.04797981124707274,0.04797981124707274,0.06734531864522625,0.03914796658135753,11063473.614851858
2007-05-11,0.05367878673801238,0.05367878673801238,0.0753445022687775,0.05367878673801238,0.06147552439750526,0.0409264042455488,0.06147552439750526,0.050159467328704736,0.04687088355739092,0.05367878673801238,0.04687088355739092,0.04687088355739092,0.05367878673801238,0.05367878673801238,0.050159467328704736,0.04687088355739092,0.04687088355739092,0.06578880796552461,0.038243163852700386,11162061.938363418
2007-05-18,0.05367878673801238,0.05367878673801238,0.0753445022687775,0.05367878673801238,0.06147552439750526,0.0409264042455488,0.06147552439750526,0.050159467328704736,0.04687088355739092,0.05367878673801238,0.04687088355739092,0.04687088355739092,0.05367878673801238,0.05367878673801238,0.050159467328704736,0.04687088355739092,0.04687088355739092,0.06578880796552461,0.038243163852700386,11116384.064854179
2007-05-25,0.052261450012760995,0.052261450012760995,0.07335510316718226,0.052261450012760995,0.059852322314754576,0.039845781912320404,0.059852322314754576,0.052261450012760995,0.04883505484689885,0.055928250024475164,0.04883505484689885,0.045633302966475144,0.052261450012760995,0.055928250024475164,0.052261450012760995,0.04883505484689885,0.045633302966475144,0.06405171777950486,0.039845781912320404,11204843.759830128
2007-06-01,0.052622893084627184,0.052622893084627184,0.0738624311081279,0.052622893084627184,0.060266264278295345,0.040121357538557,0.060266264278295345,0.052622893084627184,0.049172800780743146,0.05631505288754173,0.045948905407654554,0.045948905407654554,0.052622893084627184,0.052622893084627184,0.052622893084627184,0.049172800780743146,0.045948905407654554,0.0644947029937857,0.040121357538557,11207367.439175464
2007-06-08,0.05242931567280572,0.05242931567280572,0.07359072240101142,0.05242931567280572,0.06004457013007777,0.03997376799917939,0.06004457013007777,0.05610789357824591,0.04899191480224248,0.05610789357824591,0.045779878779442784,0.045779878779442784,0.05242931567280572,0.05242931567280572,0.05242931567280572,0.04899191480224248,0.045779878779442784,0.0642574542043348,0.03997376799917939,11345306.40870104
2007-06-15,0.05242931567280572,0.05242931567280572,0.07359072240101142,0.05242931567280572,0.06004457013007777,0.03997376799917939,0.06004457013007777,0.05610789357824591,0.04899191480224248,0.05610789357824591,0.045779878779442784,0.045779878779442784,0.05242931567280572,0.05242931567280572,0.05242931567280572,0.04899191480224248,0.045779878779442784,0.0642574542043348,0.03997376799917939,10644388.64446512
2007-06-22,0.0516496851369336,0.0516496851369336,0.07249641907844342,0.0516496851369336,0.05915169980007259,0.03937935302797287,0.05915169980007259,0.05527356212501748,0.0516496851369336,0.05915169980007259,0.04509912620872993,0.0482633988508034,0.0516496851369336,0.0516496851369336,0.0516496851369336,0.0482633988508034,0.04509912620872993,0.06774336726277352,0.03937935302797287,10808564.24221488
2007-06-29,0.0516496851369336,0.0516496851369336,0.07249641907844342,0.0516496851369336,0.05915169980007259,0.03937935302797287,0.05915169980007259,0.05527356212501748,0.0516496851369336,0.05915169980007259,0.04509912620872993,0.0482633988508034,0.0516496851369336,0.0516496851369336,0.0516496851369336,0.0482633988508034,0.04509912620872993,0.06774336726277352,0.03937935302797287,10580810.628562013
2007-07-06,0.052567082594948286,0.052567082594948286,0.07378409450959862,0.052567082594948286,0.06020234742531881,0.040078805856588316,0.056255326587946373,0.056255326587946373,0.049120649370404626,0.06020234742531881,0.04590017317799765,0.04590017317799765,0.052567082594948286,0.052567082594948286,0.052567082594948286,0.049120649370404626,0.04590017317799765,0.06442630156724326,0.03745113619554733,10649648.296600053
2007-07-13,0.05358129652362136,0.05358129652362136,0.07027685530302827,0.05358129652362136,0.061363873922196194,0.04085207462361406,0.05358129652362136,0.057340700418318145,0.05006836882367553,0.057340700418318145,0.04371836301920659,0.046785757704807696,0.05358129652362136,0.05006836882367553,0.05358129652362136,0.05006836882367553,0.046785757704807696,0.06566932380086955,0.03817370747207861,10771952.61087913
2007-07-20,0.05301177926733011,0.05301177926733011,0.06952988043661545,0.05301177926733011,0.06497132252915555,0.04041785666020234,0.05301177926733011,0.056731224341873034,0.04953619058444858,0.056731224341873034,0.04325367918787625,0.046288470440588494,0.056731224341873034,0.04953619058444858,0.05301177926733011,0.04953619058444858,0.046288470440588494,0.06497132252915555,0.04041785666020234,10847889.411165988
2007-07-27,0.05301177926733011,0.05301177926733011,0.06952988043661545,0.05301177926733011,0.06497132252915555,0.04041785666020234,0.05301177926733011,0.056731224341873034,0.04953619058444858,0.056731224341873034,0.04325367918787625,0.046288470440588494,0.056731224341873034,0.04953619058444858,0.05301177926733011,0.04953619058444858,0.046288470440588494,0.06497132252915555,0.04041785666020234,10690629.35339394
2007-08-03,0.05301177926733011,0.05301177926733011,0.06952988043661545,0.05301177926733011,0.06497132252915555,0.04041785666020234,0.05301177926733011,0.056731224341873034,0.04953619058444858,0.056731224341873034,0.04325367918787625,0.046288470440588494,0.056731224341873034,0.04953619058444858,0.05301177926733011,0.04953619058444858,0.046288470440588494,0.06497132252915555,0.04041785666020234,10352291.190574458
2007-08-10,0.05301177926733011,0.05301177926733011,0.06952988043661545,0.05301177926733011,0.06497132252915555,0.04041785666020234,0.05301177926733011,0.056731224341873034,0.04953619058444858,0.056731224341873034,0.04325367918787625,0.046288470440588494,0.056731224341873034,0.04953619058444858,0.05301177926733011,0.04953619058444858,0.046288470440588494,0.06497132252915555,0.04041785666020234,10254752.082259364
2007-08-17,0.051350582721784076,0.05495347390218168,0.07207659359492757,0.05495347390218168,0.0629353573524216,0.04189826604305962,0.05495347390218168,0.05495347390218168,0.047983906359777985,0.05495347390218168,0.04483795796473384,0.04483795796473384,0.05495347390218168,0.051350582721784076,0.05495347390218168,0.047983906359777985,0.047983906359777985,0.0629353573524216,0.03915130788952787,10342373.491310358
2007-08-24,0.05225731276709326,0.05225731276709326,0.0733492960553874,0.05225731276709326,0.06404664716451369,0.042638090493999754,0.05225731276709326,0.05592382249883128,0.048831188849704936,0.05592382249883128,0.04562969043400701,0.042638090493999754,0.05592382249883128,0.05225731276709326,0.05225731276709326,0.048831188849704936,0.048831188849704936,0.06404664716451369,0.03984262754541029,10378670.43934571
2007-08-31,0.051228313436937435,0.051228313436937435,0.07695001529185193,0.051228313436937435,0.06278550391888338,0.041798503377207225,0.051228313436937435,0.05482262588454063,0.04786965336392504,0.05866912469363509,0.04473119568933699,0.041798503377207225,0.05866912469363509,0.051228313436937435,0.05482262588454063,0.051228313436937435,0.04786965336392504,0.06278550391888338,0.039058085920803606,10475419.142329903
2007-09-07,0.051228313436937435,0.051228313436937435,0.07695001529185193,0.051228313436937435,0.06278550391888338,0.041798503377207225,0.051228313436937435,0.05482262588454063,0.04786965336392504,0.05866912469363509,0.04473119568933699,0.041798503377207225,0.05866912469363509,0.051228313436937435,0.05482262588454063,0.051228313436937435,0.04786965336392504,0.06278550391888338,0.039058085920803606,10370187.926839825
2007-09-14,0.051228313436937435,0.051228313436937435,0.07695001529185193,0.051228313436937435,0.06278550391888338,0.041798503377207225,0.051228313436937435,0.05482262588454063,0.04786965336392504,0.05866912469363509,0.04473119568933699,0.041798503377207225,0.05866912469363509,0.051228313436937435,0.05482262588454063,0.051228313436937435,0.04786965336392504,0.06278550391888338,0.039058085920803606,10359204.276487717
2007-09-21,0.05164028586810226,0.05164028586810226,0.07248322609710343,0.05164028586810226,0.06329041799775915,0.04213464231874308,0.05164028586810226,0.05526350337890313,0.048254615822227134,0.05914093530602432,0.04213464231874308,0.04213464231874308,0.05914093530602432,0.05164028586810226,0.05526350337890313,0.05164028586810226,0.048254615822227134,0.06329041799775915,0.03937218672822616,10510008.79097038
2007-09-28,0.04878741453037781,0.052210467127039625,0.0732835426796539,0.04878741453037781,0.05979393426566702,0.04259986792697343,0.052210467127039625,0.055873690046156575,0.04878741453037781,0.05979393426566702,0.04259986792697343,0.04259986792697343,0.05979393426566702,0.052210467127039625,0.055873690046156575,0.052210467127039625,0.04878741453037781,0.06398923307219168,0.03980691094824997,10778117.036284396
2007-10-05,0.049360479829215625,0.05282374018597553,0.06928324968728589,0.049360479829215625,0.06049628402407259,0.04310025324722486,0.05282374018597553,0.056529991946793985,0.049360479829215625,0.06049628402407259,0.04310025324722486,0.04310025324722486,0.06049628402407259,0.05282374018597553,0.056529991946793985,0.05282374018597553,0.049360479829215625,0.06049628402407259,0.037633990520396364,10945673.08854499
2007-10-12,0.050517396363378576,0.05406182900984696,0.07090711836484115,0.04720534584336512,0.06191420280211174,0.044110441879524405,0.050517396363378576,0.05785494832050887,0.04720534584336512,0.06191420280211174,0.044110441879524405,0.04121844778477309,0.06191420280211174,0.05406182900984696,0.05406182900984696,0.05406182900984696,0.050517396363378576,0.05785494832050887,0.03599084822773015,11071610.333399596
2007-10-19,0.05015447574382495,0.05367344493048299,0.07039771651161371,0.04686621923366247,0.061469406702992106,0.043793549283149304,0.05015447574382495,0.05743931419839994,0.04686621923366247,0.06578226103756488,0.043793549283149304,0.043793549283149304,0.061469406702992106,0.05367344493048299,0.05367344493048299,0.05367344493048299,0.05015447574382495,0.05743931419839994,0.03573228737785751,11166168.28729467
2007-10-26,0.05015447574382495,0.05367344493048299,0.07039771651161371,0.04686621923366247,0.061469406702992106,0.043793549283149304,0.05015447574382495,0.05743931419839994,0.04686621923366247,0.06578226103756488,0.043793549283149304,0.043793549283149304,0.061469406702992106,0.05367344493048299,0.05367344493048299,0.05367344493048299,0.05015447574382495,0.05743931419839994,0.03573228737785751,10769245.600100495
2007-11-02,0.04878280314565025,0.05220553219549948,0.06847241239306871,0.045584477021238336,0.059788282545076225,0.045584477021238336,0.04878280314565025,0.0558684088669133,0.04878280314565025,0.06847241239306871,0.045584477021238336,0.042595841388936,0.059788282545076225,0.05220553219549948,0.0558684088669133,0.0558684088669133,0.04878280314565025,0.059788282545076225,0.03719355155164296,11174705.32863138
2007-11-09,0.04878280314565025,0.05220553219549948,0.06847241239306871,0.045584477021238336,0.059788282545076225,0.045584477021238336,0.04878280314565025,0.0558684088669133,0.04878280314565025,0.06847241239306871,0.045584477021238336,0.042595841388936,0.059788282545076225,0.05220553219549948,0.0558684088669133,0.0558684088669133,0.04878280314565025,0.059788282545076225,0.03719355155164296,11024505.21101514
2007-11-16,0.04878280314565025,0.05220553219549948,0.06847241239306871,0.045584477021238336,0.059788282545076225,0.045584477021238336,0.04878280314565025,0.0558684088669133,0.04878280314565025,0.06847241239306871,0.045584477021238336,0.042595841388936,0.059788282545076225,0.05220553219549948,0.0558684088669133,0.0558684088669133,0.04878280314565025,0.059788282545076225,0.03719355155164296,10829457.076108059
2007-11-23,0.04771780933058211,0.051065815629099065,0.0669775680832063,0.04458930694161442,0.06258634634241143,0.04771780933058211,0.04771780933058211,0.058483024400439856,0.051065815629099065,0.0669775680832063,0.04458930694161442,0.04166591722095827,0.058483024400439856,0.05464872680552552,0.058483024400439856,0.05464872680552552,0.04771780933058211,0.058483024400439856,0.03638156659365168,10898465.763735294
2007-11-30,0.04771780933058211,0.051065815629099065,0.0669775680832063,0.04458930694161442,0.06258634634241143,0.04771780933058211,0.04771780933058211,0.058483024400439856,0.051065815629099065,0.0669775680832063,0.04458930694161442,0.04166591722095827,0.058483024400439856,0.05464872680552552,0.058483024400439856,0.05464872680552552,0.04771780933058211,0.058483024400439856,0.03638156659365168,10828903.576270044
2007-12-07,0.04850903383193654,0.051912554510749616,0.06808814490246955,0.0453286567283199,0.06362411088716041,0.0453286567283199,0.0453286567283199,0.055554875101579936,0.051912554510749616,0.06808814490246955,0.0453286567283199,0.04235679333281488,0.05945275043078553,0.055554875101579936,0.055554875101579936,0.055554875101579936,0.04850903383193654,0.05945275043078553,0.034560001108542716,11191176.451092307
2007-12-14,0.047337309922372964,0.05065861938729387,0.06644349232875597,0.04423375405388228,0.06644349232875597,0.047337309922372964,0.04423375405388228,0.054212960610459236,0.054212960610459236,0.06644349232875597,0.04423375405388228,0.04423375405388228,0.06208728596895044,0.054212960610459236,0.058016683709472994,0.054212960610459236,0.047337309922372964,0.058016683709472994,0.03609146181405665,11344221.102464097
2007-12-21,0.047337309922372964,0.05065861938729387,0.06644349232875597,0.04423375405388228,0.06644349232875597,0.047337309922372964,0.04423375405388228,0.054212960610459236,0.054212960610459236,0.06644349232875597,0.04423375405388228,0.04423375405388228,0.06208728596895044,0.054212960610459236,0.058016683709472994,0.054212960610459236,0.047337309922372964,0.058016683709472994,0.03609146181405665,11148766.525786906
2007-12-28,0.0463144752009432,0.04956401990679974,0.06956894216972168,0.043277979009214776,0.06500782327450784,0.0463144752009432,0.043277979009214776,0.05304156116771916,0.056763095818281664,0.06956894216972168,0.0463144752009432,0.043277979009214776,0.060745743072817944,0.05304156116771916,0.056763095818281664,0.05304156116771916,0.04956401990679974,0.056763095818281664,0.03778917591115482,11232898.303453097
2008-01-04,0.0463144752009432,0.04956401990679974,0.06956894216972168,0.043277979009214776,0.06500782327450784,0.0463144752009432,0.043277979009214776,0.05304156116771916,0.056763095818281664,0.06956894216972168,0.0463144752009432,0.043277979009214776,0.060745743072817944,0.05304156116771916,0.056763095818281664,0.05304156116771916,0.04956401990679974,0.056763095818281664,0.03778917591115482,11189564.750891726
2008-01-11,0.0463144752009432,0.04956401990679974,0.06956894216972168,0.043277979009214776,0.06500782327450784,0.0463144752009432,0.043277979009214776,0.05304156116771916,0.056763095818281664,0.06956894216972168,0.0463144752009432,0.043277979009214776,0.060745743072817944,0.05304156116771916,0.056763095818281664,0.05304156116771916,0.04956401990679974,0.056763095818281664,0.03778917591115482,10820113.178289328
2008-01-18,0.046314475200943214,0.049564019906799754,0.06956894216972169,0.04327797900921478,0.06500782327450785,0.046314475200943214,0.04327797900921478,0.05304156116771918,0.05676309581828168,0.06956894216972169,0.046314475200943214,0.04327797900921478,0.06074574307281796,0.05304156116771918,0.05676309581828168,0.05304156116771918,0.049564019906799754,0.05676309581828168,0.037789175911154826,10857013.064948302
2008-01-25,0.046314475200943214,0.049564019906799754,0.06956894216972169,0.04327797900921478,0.06500782327450785,0.046314475200943214,0.04327797900921478,0.05304156116771918,0.05676309581828168,0.06956894216972169,0.046314475200943214,0.04327797900921478,0.06074574307281796,0.05304156116771918,0.05676309581828168,0.05304156116771918,0.049564019906799754,0.05676309581828168,0.037789175911154826,9776644.646700382
2008-02-01,0.046793432755872666,0.0500765823763957,0.07028838399209086,0.043725534874170795,0.06568009663940631,0.046793432755872666,0.043725534874170795,0.0500765823763957,0.05735010697333406,0.07028838399209086,0.043725534874170795,0.043725534874170795,0.061373940465712894,0.053590086360681195,0.053590086360681195,0.053590086360681195,0.0500765823763957,0.05735010697333406,0.038179969744371725,10358378.752933508
2008-02-08,0.046303177531706,0.04955192956354219,0.06955197194832966,0.04326742204424908,0.0649919656645058,0.046303177531706,0.04326742204424908,0.04955192956354219,0.056749249376566585,0.06955197194832966,0.046303177531706,0.04326742204424908,0.06073092512853968,0.053028622534358916,0.056749249376566585,0.056749249376566585,0.04955192956354219,0.056749249376566585,0.03777995785117814,10779877.094739238
2008-02-15,0.046303177531706,0.04955192956354219,0.06955197194832966,0.04326742204424908,0.0649919656645058,0.046303177531706,0.04326742204424908,0.04955192956354219,0.056749249376566585,0.06955197194832966,0.046303177531706,0.04326742204424908,0.06073092512853968,0.053028622534358916,0.056749249376566585,0.056749249376566585,0.04955192956354219,0.056749249376566585,0.03777995785117814,10454425.305521898
2008-02-22,0.045498897871551036,0.04869121953900664,0.06834386400965943,0.045498897871551036,0.06386306439154976,0.04869121953900664,0.045498897871551036,0.05210752284349611,0.05576352292245054,0.07313904824756365,0.045498897871551036,0.04251587302855353,0.05967603752844286,0.05210752284349611,0.05576352292245054,0.05576352292245054,0.04869121953900664,0.05576352292245054,0.03712372531421223,10597587.227815118
2008-02-29,0.045498897871551036,0.04869121953900664,0.06834386400965943,0.045498897871551036,0.06386306439154976,0.04869121953900664,0.045498897871551036,0.05210752284349611,0.05576352292245054,0.07313904824756365,0.045498897871551036,0.04251587302855353,0.05967603752844286,0.05210752284349611,0.05576352292245054,0.05576352292245054,0.04869121953900664,0.05576352292245054,0.03712372531421223,10514832.6443098
2008-03-07,0.045498897871551036,0.04869121953900664,0.06834386400965943,0.045498897871551036,0.06386306439154976,0.04869121953900664,0.045498897871551036,0.05210752284349611,0.05576352292245054,0.07313904824756365,0.045498897871551036,0.04251587302855353,0.05967603752844286,0.05210752284349611,0.05576352292245054,0.05576352292245054,0.04869121953900664,0.05576352292245054,0.03712372531421223,10259891.239777084
