,HIG_open,AFL_open,DOX_open,BCE_open,BRK.B_open,BK_open,CI_open,JPM_open,DD_open,CL_open,KO_open,HON_open,L_open,PEP_open,RSG_open,PG_open,WMT_open,SYY_open,WU_open,Values
2006-10-20,0.05140719081138737,0.05282676914924441,0.05218867439795706,0.052374272440377664,0.05931300543818101,0.05116360208319437,0.0516052376571619,0.05215075066365829,0.05315052415862694,0.052485842408031946,0.05367431275256578,0.05173120346658365,0.05129462991236177,0.05161765424718478,0.052687941034946575,0.05229092014391714,0.05272284660951448,0.05307432509166076,0.05224029753344402,10084140.609136052
2006-10-23,0.05140719081138737,0.05282676914924441,0.05218867439795706,0.052374272440377664,0.05931300543818101,0.05116360208319437,0.0516052376571619,0.05215075066365829,0.05315052415862694,0.052485842408031946,0.05367431275256578,0.05173120346658365,0.05129462991236177,0.05161765424718478,0.052687941034946575,0.05229092014391714,0.05272284660951448,0.05307432509166076,0.05224029753344402,10082917.303327598
2006-10-24,0.05131594701827475,0.05269111781966404,0.052075812365805954,0.0523154582982048,0.06096877990814556,0.051076396785315066,0.05136542352516965,0.05206002496966902,0.053129236739776486,0.05240285727389827,0.053572424558510585,0.051701369127397985,0.05122618202638853,0.05154422763190552,0.0525730709043398,0.05218244399792071,0.05262462257438591,0.053036234515873366,0.05213836995935398,10161932.340170654
2006-10-25,0.05121487403467593,0.05263583201164354,0.05195068771038439,0.05220746003898973,0.06266663338325605,0.051009670180829074,0.05118291124772601,0.051957486434269104,0.05296706405466674,0.05231666599433055,0.053471982876510296,0.05160163633753808,0.05116549984453901,0.05146851805502638,0.05247877233649107,0.05209237752346444,0.052508863360363284,0.052938951655436,0.0521641129198602,10193774.586641872
2006-10-26,0.051141511267885596,0.05256742604378899,0.05184581030444127,0.052103738313027205,0.06440745316659396,0.05091487069578987,0.0510699710982251,0.051863781526728124,0.052848488590032855,0.05221200835624254,0.053364769125601404,0.0514950998452572,0.05106666072643024,0.05137428040854924,0.05238340611610421,0.05199795209561108,0.05242763375599014,0.05284032417531466,0.05207481438838625,10300450.277449764
2006-10-27,0.05111196133371194,0.0526874038609404,0.051948633922497975,0.05219882349896028,0.06262500105676598,0.05101822751502316,0.0511788936051586,0.05196567124966347,0.05298141768437217,0.05234117945781919,0.05347908479700949,0.05158471353430983,0.05114455052280102,0.051484812335199234,0.052484593193960545,0.052125864594119796,0.05250269899992759,0.05295302250767292,0.05218344633008643,10357739.40190506
2006-10-30,0.05111196133371194,0.0526874038609404,0.051948633922497975,0.05219882349896028,0.06262500105676598,0.05101822751502316,0.0511788936051586,0.05196567124966347,0.05298141768437217,0.05234117945781919,0.05347908479700949,0.05158471353430983,0.05114455052280102,0.051484812335199234,0.052484593193960545,0.052125864594119796,0.05250269899992759,0.05295302250767292,0.05218344633008643,10286914.182802055
2006-10-31,0.05069743045769634,0.05253036654366556,0.051567599451355736,0.05223628195756552,0.06447042290859861,0.050975717616503276,0.050858453729626364,0.05184178143030279,0.052801382498520226,0.05239647321530586,0.05342970768181634,0.05136327080294883,0.05104702356080604,0.051383565580013134,0.0524439920625781,0.05247546437578056,0.052383792201457245,0.053069985367965256,0.052027288557494035,10334704.515510544
2006-11-01,0.05069743045769634,0.05253036654366556,0.051567599451355736,0.05223628195756552,0.06447042290859861,0.050975717616503276,0.050858453729626364,0.05184178143030279,0.052801382498520226,0.05239647321530586,0.05342970768181634,0.05136327080294883,0.05104702356080604,0.051383565580013134,0.0524439920625781,0.05247546437578056,0.052383792201457245,0.053069985367965256,0.052027288557494035,10265417.259824082
2006-11-02,0.05069743045769634,0.05253036654366556,0.051567599451355736,0.05223628195756552,0.06447042290859861,0.050975717616503276,0.050858453729626364,0.05184178143030279,0.052801382498520226,0.05239647321530586,0.05342970768181634,0.05136327080294883,0.05104702356080604,0.051383565580013134,0.0524439920625781,0.05247546437578056,0.052383792201457245,0.053069985367965256,0.052027288557494035,10138285.048694322
2006-11-03,0.05057281479045256,0.05240979908701897,0.05146624384297432,0.05215083463810596,0.06628525862062161,0.05088311558742517,0.050720087122761125,0.05174264377621724,0.05270265609687796,0.0523107638574113,0.053325260377952995,0.051268872184283956,0.050966236204656915,0.05130716409070816,0.05235987830254787,0.052396881246874055,0.05225520412316528,0.05296398353285458,0.05191230251709005,10230628.167771606
2006-11-06,0.05057281479045256,0.05240979908701897,0.05146624384297432,0.05215083463810596,0.06628525862062161,0.05088311558742517,0.050720087122761125,0.05174264377621724,0.05270265609687796,0.0523107638574113,0.053325260377952995,0.051268872184283956,0.050966236204656915,0.05130716409070816,0.05235987830254787,0.052396881246874055,0.05225520412316528,0.05296398353285458,0.05191230251709005,10215245.898474544
2006-11-07,0.05052282319277035,0.05229417341752853,0.05134712922977841,0.05202449089377575,0.06810485605974093,0.0508135410619989,0.05060544435012719,0.05162148932757291,0.05253076616691251,0.05224631476305728,0.05323791706877135,0.05120848136357885,0.05087172386256796,0.051207104785270706,0.0522117756458144,0.052353593542095275,0.052128607527051826,0.052825637558089805,0.05184413018349715,10259162.281641765
2006-11-08,0.05052282319277035,0.05229417341752853,0.05134712922977841,0.05202449089377575,0.06810485605974093,0.0508135410619989,0.05060544435012719,0.05162148932757291,0.05253076616691251,0.05224631476305728,0.05323791706877135,0.05120848136357885,0.05087172386256796,0.051207104785270706,0.0522117756458144,0.052353593542095275,0.052128607527051826,0.052825637558089805,0.05184413018349715,10257868.56090881
2006-11-09,0.05059083726797598,0.05240094749793395,0.051470337402813295,0.05213129413421402,0.06621895384860632,0.05093201582582832,0.05065775063932338,0.0517211508991313,0.052645748263985624,0.05235907654829097,0.05335384284118921,0.05131708927921183,0.05098411166397634,0.05129552693238259,0.052328188364336226,0.05246712763634683,0.05221826664177554,0.0529251110316889,0.05198262328098953,10297939.58742797
2006-11-10,0.05059083726797598,0.05240094749793395,0.051470337402813295,0.05213129413421402,0.06621895384860632,0.05093201582582832,0.05065775063932338,0.0517211508991313,0.052645748263985624,0.05235907654829097,0.05335384284118921,0.05131708927921183,0.05098411166397634,0.05129552693238259,0.052328188364336226,0.05246712763634683,0.05221826664177554,0.0529251110316889,0.05198262328098953,10278116.422165899
2006-11-13,0.05059083726797598,0.05240094749793395,0.051470337402813295,0.05213129413421402,0.06621895384860632,0.05093201582582832,0.05065775063932338,0.0517211508991313,0.052645748263985624,0.05235907654829097,0.05335384284118921,0.05131708927921183,0.05098411166397634,0.05129552693238259,0.052328188364336226,0.05246712763634683,0.05221826664177554,0.0529251110316889,0.05198262328098953,10271260.306671888
2006-11-14,0.05102841361836875,0.05290542045523007,0.05032006677124462,0.051315142274624116,0.0660193524809571,0.05091105145279443,0.05201184707952129,0.05206523707632753,0.05289811525403756,0.05193844168582247,0.05362944154047725,0.05099068560879224,0.051266425788776,0.05230430269777654,0.051664601854847635,0.0523479931787629,0.05173081009981903,0.05294268211782167,0.051709968963998605,10281004.104416274
2006-11-15,0.05102841361836875,0.05290542045523007,0.05032006677124462,0.051315142274624116,0.0660193524809571,0.05091105145279443,0.05201184707952129,0.05206523707632753,0.05289811525403756,0.05193844168582247,0.05362944154047725,0.05099068560879224,0.051266425788776,0.05230430269777654,0.051664601854847635,0.0523479931787629,0.05173081009981903,0.05294268211782167,0.051709968963998605,10279050.160472076
2006-11-16,0.0511976658079616,0.053011523066653785,0.050407399253094606,0.05141673614894037,0.06416909418309698,0.05102493551188404,0.05204862275107173,0.05218571904927476,0.05300284310305967,0.05207198461358107,0.053752853715360774,0.051087048384651994,0.051351446240862825,0.052421975773275384,0.051761102426927885,0.05246239963059781,0.05182391622811243,0.053021634305852244,0.05178109980574006,10326265.55256805
2006-11-17,0.0511976658079616,0.053011523066653785,0.050407399253094606,0.05141673614894037,0.06416909418309698,0.05102493551188404,0.05204862275107173,0.05218571904927476,0.05300284310305967,0.05207198461358107,0.053752853715360774,0.051087048384651994,0.051351446240862825,0.052421975773275384,0.051761102426927885,0.05246239963059781,0.05182391622811243,0.053021634305852244,0.05178109980574006,10315098.042963453
2006-11-20,0.0511976658079616,0.053011523066653785,0.050407399253094606,0.05141673614894037,0.06416909418309698,0.05102493551188404,0.05204862275107173,0.05218571904927476,0.05300284310305967,0.05207198461358107,0.053752853715360774,0.051087048384651994,0.051351446240862825,0.052421975773275384,0.051761102426927885,0.05246239963059781,0.05182391622811243,0.053021634305852244,0.05178109980574006,10301446.761201305
2006-11-21,0.05119615798005328,0.05312353597534208,0.050554093844769915,0.05152281748570126,0.06237998234026231,0.051095887728848766,0.052183237254248255,0.05228688664055281,0.053042214928957034,0.05224038735761219,0.053877145832374275,0.05121663057284849,0.05149449181051636,0.05254449645909589,0.0518214730016443,0.052543192398388415,0.05193471077731623,0.05306762449842856,0.051875033113039516,10314914.202144014
2006-11-22,0.05119615798005328,0.05312353597534208,0.050554093844769915,0.05152281748570126,0.06237998234026231,0.051095887728848766,0.052183237254248255,0.05228688664055281,0.053042214928957034,0.05224038735761219,0.053877145832374275,0.05121663057284849,0.05149449181051636,0.05254449645909589,0.0518214730016443,0.052543192398388415,0.05193471077731623,0.05306762449842856,0.051875033113039516,10302684.174770514
2006-11-24,0.05119615798005328,0.05312353597534208,0.050554093844769915,0.05152281748570126,0.06237998234026231,0.051095887728848766,0.052183237254248255,0.05228688664055281,0.053042214928957034,0.05224038735761219,0.053877145832374275,0.05121663057284849,0.05149449181051636,0.05254449645909589,0.0518214730016443,0.052543192398388415,0.05193471077731623,0.05306762449842856,0.051875033113039516,10298656.429656224
2006-11-27,0.05119615798005328,0.05312353597534208,0.050554093844769915,0.05152281748570126,0.06237998234026231,0.051095887728848766,0.052183237254248255,0.05228688664055281,0.053042214928957034,0.05224038735761219,0.053877145832374275,0.05121663057284849,0.05149449181051636,0.05254449645909589,0.0518214730016443,0.052543192398388415,0.05193471077731623,0.05306762449842856,0.051875033113039516,10288161.048468105
2006-11-28,0.05119615798005328,0.05312353597534208,0.050554093844769915,0.05152281748570126,0.06237998234026231,0.051095887728848766,0.052183237254248255,0.05228688664055281,0.053042214928957034,0.05224038735761219,0.053877145832374275,0.05121663057284849,0.05149449181051636,0.05254449645909589,0.0518214730016443,0.052543192398388415,0.05193471077731623,0.05306762449842856,0.051875033113039516,10151511.762061868
2006-11-29,0.05138481219733298,0.053187840111450425,0.050617444562208895,0.05159617464830629,0.060579254084736224,0.05118389643245228,0.05228870295676617,0.05244163778395163,0.053158468481443975,0.05230812453198727,0.053940063615273044,0.05135728880326925,0.05160735319110728,0.05274260263991312,0.051935051032645015,0.05265386891400658,0.05198649738087439,0.0531794056731826,0.05185151295909264,10226148.554044742
2006-11-30,0.05129110342240542,0.053086091613344016,0.05054548408245828,0.051492477486030905,0.062270045791639576,0.05108293310043149,0.05229806021316049,0.052326445998570885,0.05305756766754083,0.05220455417448145,0.053854545051576545,0.05127777676027754,0.051497870554464566,0.052627177754623285,0.05181559383679941,0.052545694065752074,0.05187388826837368,0.053074506078468545,0.051778184079601136,10250881.399500772
2006-12-01,0.05084269567522831,0.052925833017036406,0.05045919317666507,0.051416849901078164,0.0640757118288318,0.05101095260611129,0.05204975755693919,0.052131043929760694,0.052979641416910306,0.052187017489164544,0.053785080770066225,0.051217750532831376,0.05157575139454051,0.0525718472196894,0.051727134608293535,0.05240273083821091,0.05179151501054812,0.052977568990249926,0.05187192403784444,10258762.505270425
2006-12-04,0.05071624466814402,0.05280207479895525,0.05036545553529992,0.051302504245175434,0.06583458745740972,0.05095997201868267,0.05200190832323297,0.052043745766046576,0.05285090705648673,0.05208827842414871,0.05366669943299419,0.051136084652660826,0.05145455989260374,0.052492233617357754,0.051645248479973045,0.05230178457451817,0.05167396536559926,0.05288521564551084,0.05177853004520017,10317989.830462985
2006-12-05,0.05068519602794376,0.052700016845681305,0.050241578283136565,0.051202953091691164,0.06765578048238333,0.0508171268332911,0.051895045460036475,0.0519459345597707,0.05274431676820677,0.051964537683590245,0.0535949251478779,0.05101187342394559,0.05135039298192194,0.05243244858415419,0.051530050880035386,0.052195103988027215,0.051574087867170625,0.05276476536446429,0.05169386572667166,10415820.340850715
2006-12-06,0.050576804383157786,0.052601377687278315,0.050146559734907094,0.051099118855548985,0.06953024314237166,0.05071407501246689,0.051815474332127444,0.051830452147404324,0.05264731091933865,0.051861695313360115,0.053495657322742425,0.05089016827379554,0.05124926731877997,0.05231417851090147,0.05143226018633645,0.05209503218241184,0.05146916537879345,0.05266600501559908,0.05156515428267865,10447324.469474405
2006-12-07,0.050676852478557785,0.05269092857184245,0.05026690134514843,0.05122423252120875,0.06760295605558408,0.05082261922405185,0.05190620821905165,0.051924574511650425,0.05274590500628972,0.05197332659835602,0.05361839689868451,0.05098423374071595,0.05135687916910418,0.05241851178612451,0.05154067333259216,0.052202307814161915,0.051567639877865654,0.05278000814628302,0.05169684470272685,10477552.426190216
2006-12-08,0.050676852478557785,0.05269092857184245,0.05026690134514843,0.05122423252120875,0.06760295605558408,0.05082261922405185,0.05190620821905165,0.051924574511650425,0.05274590500628972,0.05197332659835602,0.05361839689868451,0.05098423374071595,0.05135687916910418,0.05241851178612451,0.05154067333259216,0.052202307814161915,0.051567639877865654,0.05278000814628302,0.05169684470272685,10438891.971577326
2006-12-11,0.05059178167967787,0.052586266409,0.050163063262901486,0.05112451715239527,0.06947534828499909,0.0507257031460214,0.05181495269633399,0.05186059808327631,0.05264683935729567,0.0518713793202711,0.053504974921097015,0.0508637345296728,0.05127780226824518,0.05228629933902738,0.05141732450101124,0.052102760742115437,0.051437573540097536,0.0526636454715564,0.05158543529500469,10442303.535734912
2006-12-12,0.05051379651812386,0.05247747254833291,0.05004137349195026,0.051030054663353266,0.0714003904098777,0.050625289290590805,0.051711758937683976,0.05175507014890402,0.05253366567657346,0.05176108605416137,0.05339769394324126,0.050754393947744725,0.0511688801644792,0.05217812606958769,0.05129520321724829,0.0519903134403052,0.05132546794477692,0.05256432320944433,0.05147564032362066,10475172.261500485
2006-12-13,0.05043753484561831,0.05237786446144478,0.04998007785829275,0.050905446428240034,0.0733881591003566,0.05052526436549564,0.0515399613972777,0.05164276239494832,0.05242987020107283,0.05164675488822979,0.05327352603124791,0.05062388797588335,0.051078380454209774,0.05205476751522099,0.051195182858481805,0.051867398909060544,0.05122605305241252,0.05246182819751389,0.05134527906499239,10481601.476454245
2006-12-14,0.05043753484561831,0.05237786446144478,0.04998007785829275,0.050905446428240034,0.0733881591003566,0.05052526436549564,0.0515399613972777,0.05164276239494832,0.05242987020107283,0.05164675488822979,0.05327352603124791,0.05062388797588335,0.051078380454209774,0.05205476751522099,0.051195182858481805,0.051867398909060544,0.05122605305241252,0.05246182819751389,0.05134527906499239,10454834.185790904
2006-12-15,0.05033791152531185,0.05226259635983817,0.04986557796104838,0.05079146704399567,0.07541099211689417,0.05041555456780614,0.05142328274358706,0.051530043754062047,0.05231354172988758,0.05153216394961433,0.05315520556090265,0.05051784571294628,0.05096700885991365,0.05194467143040424,0.051082171120594065,0.05176027248416242,0.05111100924118032,0.05234211608025256,0.051236567757598626,10513865.696035275
2006-12-18,0.05044591818113929,0.052387935018427756,0.04995793162346697,0.05091327756988801,0.07333210711393795,0.050535086725080836,0.05155959883311892,0.051647996474823744,0.052422537135594034,0.05165434351857347,0.053281233260995264,0.05060140508550438,0.05107358153253539,0.0520646371854198,0.051196308572017526,0.0518861733971995,0.05122590904321114,0.05246157027884706,0.051352449450219155,10583759.53978407
2006-12-19,0.05044591818113929,0.052387935018427756,0.04995793162346697,0.05091327756988801,0.07333210711393795,0.050535086725080836,0.05155959883311892,0.051647996474823744,0.052422537135594034,0.05165434351857347,0.053281233260995264,0.05060140508550438,0.05107358153253539,0.0520646371854198,0.051196308572017526,0.0518861733971995,0.05122590904321114,0.05246157027884706,0.051352449450219155,10507214.293593775
2006-12-20,0.050562080957743484,0.05250280365265759,0.050111068174543166,0.051021977490407225,0.07129617469154982,0.05064509811365098,0.05168589262466929,0.05175530360470847,0.052544350533170026,0.05176435488647733,0.05339554728288902,0.05071713027223891,0.051171648592581484,0.05217524950057074,0.05129809955673812,0.052001573508850304,0.05133175123775894,0.05256615187857708,0.05145374344021801,10568925.23857809
2006-12-21,0.05066819101777767,0.05261165054786432,0.0502190912000108,0.051115095939070515,0.06931864920736167,0.050748804968878264,0.05179863551575316,0.05187478271722943,0.052648202806123943,0.05186870717185674,0.05350794335720339,0.0508351806308383,0.05129629087139096,0.05228851881319361,0.05140771222575612,0.05210574239089265,0.05143490488676777,0.05268984365812045,0.05156205207391024,10581535.390042607
2006-12-22,0.05066819101777767,0.05261165054786432,0.0502190912000108,0.051115095939070515,0.06931864920736167,0.050748804968878264,0.05179863551575316,0.05187478271722943,0.052648202806123943,0.05186870717185674,0.05350794335720339,0.0508351806308383,0.05129629087139096,0.05228851881319361,0.05140771222575612,0.05210574239089265,0.05143490488676777,0.05268984365812045,0.05156205207391024,10552423.419330262
2006-12-26,0.05066819101777767,0.05261165054786432,0.0502190912000108,0.051115095939070515,0.06931864920736167,0.050748804968878264,0.05179863551575316,0.05187478271722943,0.052648202806123943,0.05186870717185674,0.05350794335720339,0.0508351806308383,0.05129629087139096,0.05228851881319361,0.05140771222575612,0.05210574239089265,0.05143490488676777,0.05268984365812045,0.05156205207391024,10504739.96149999
2006-12-27,0.05076466344813934,0.05269617961322737,0.050317066275440386,0.05122761800711159,0.06737755597013792,0.05085496129788709,0.05195805758602454,0.05200602538015194,0.05274432555812243,0.05195813053077733,0.053608985306612005,0.05095742869101384,0.05137950936894504,0.052372528715534085,0.051520878443810335,0.05220576736096185,0.05156503466333576,0.052799235673700005,0.051686048109067094,10596008.918591682
2006-12-28,0.05090278078308948,0.05281782998676844,0.05049337448756244,0.05134904568381436,0.0654792127360513,0.050934627534169094,0.05206301149527707,0.05210786054024052,0.0528367354361065,0.05207272263159397,0.053688546150187526,0.05106771323663322,0.05145046661768773,0.05249451136818563,0.05159096904742357,0.052328437601795785,0.05167450863571646,0.052879564467172596,0.0517680815605241,10601448.372870887
2006-12-29,0.05081317485701219,0.05274874729483786,0.05043959344142847,0.05133005232364406,0.06734418473083442,0.05075896750768417,0.05191965540830906,0.051922979113202136,0.05275684415553742,0.05194226915777845,0.05357004135060557,0.050965137159339,0.051342011790809286,0.05228218992258422,0.05149502778522584,0.05223632204269761,0.05160150688053368,0.05281321078309877,0.05171808429483779,10616368.539284967
2007-01-03,0.05081317485701219,0.05274874729483786,0.05043959344142847,0.05133005232364406,0.06734418473083442,0.05075896750768417,0.05191965540830906,0.051922979113202136,0.05275684415553742,0.05194226915777845,0.05357004135060557,0.050965137159339,0.051342011790809286,0.05228218992258422,0.05149502778522584,0.05223632204269761,0.05160150688053368,0.05281321078309877,0.05171808429483779,10604084.956148498
2007-01-04,0.05081317485701219,0.05274874729483786,0.05043959344142847,0.05133005232364406,0.06734418473083442,0.05075896750768417,0.05191965540830906,0.051922979113202136,0.05275684415553742,0.05194226915777845,0.05357004135060557,0.050965137159339,0.051342011790809286,0.05228218992258422,0.05149502778522584,0.05223632204269761,0.05160150688053368,0.05281321078309877,0.05171808429483779,10591140.813028062
2007-01-05,0.05081317485701219,0.05274874729483786,0.05043959344142847,0.05133005232364406,0.06734418473083442,0.05075896750768417,0.05191965540830906,0.051922979113202136,0.05275684415553742,0.05194226915777845,0.05357004135060557,0.050965137159339,0.051342011790809286,0.05228218992258422,0.05149502778522584,0.05223632204269761,0.05160150688053368,0.05281321078309877,0.05171808429483779,10565923.520542447
2007-01-08,0.05081317485701219,0.05274874729483786,0.05043959344142847,0.05133005232364406,0.06734418473083442,0.05075896750768417,0.05191965540830906,0.051922979113202136,0.05275684415553742,0.05194226915777845,0.05357004135060557,0.050965137159339,0.051342011790809286,0.05228218992258422,0.05149502778522584,0.05223632204269761,0.05160150688053368,0.05281321078309877,0.05171808429483779,10478707.758737545
2007-01-09,0.05068250407134109,0.05264181481783884,0.050330066699106814,0.05122886183001259,0.06921244760520244,0.05065308817853885,0.051836145565455446,0.05181385516351544,0.05264670412895864,0.05183225878072916,0.053462939477055924,0.05086561458967806,0.051251308832445004,0.05218325789274155,0.05139243146408973,0.05213237275654979,0.051505994942135015,0.05270811349934304,0.05162021970526267,10503437.381936481
2007-01-10,0.05027429998305618,0.052814280756233706,0.050662681693455114,0.05078211369101353,0.06994662719875212,0.05074026561433311,0.05286968088842634,0.05204116436229618,0.052374730641191365,0.051616311377217,0.053174871774037076,0.05044463520111099,0.05103163328340551,0.05301758640060761,0.05121827789820089,0.052754864925170536,0.05127424268594019,0.05234214405921715,0.0506195875663353,10512936.096418671
2007-01-11,0.050132576785128224,0.05276556618884209,0.050529511277274015,0.05062533872360906,0.07183590651823067,0.05063708384437324,0.052912073318473044,0.05192935520675692,0.052264211597903176,0.051487615601249696,0.05302802801094233,0.05035558433223904,0.05092492604473164,0.05294837028333411,0.05108790559861168,0.0526587037596924,0.05116604584793069,0.05222266892719938,0.05048852813347849,10551458.228585478
2007-01-12,0.05060819904221806,0.053430680131321275,0.050440384687908284,0.050494867722265156,0.06966426427704062,0.050842926244194925,0.053163241570265904,0.05183072016802727,0.052533346144069105,0.05165852847587504,0.052970435723254994,0.05030089451237759,0.05108361631138964,0.052869332114409556,0.051060121497095906,0.0530654955258971,0.051394846087440986,0.05202436947817476,0.05056373028677394,10603583.098171882
2007-01-16,0.05073824212255943,0.05353829917039275,0.05052412751347481,0.05058997442708756,0.06772273310680153,0.05095197764457304,0.05328421754487709,0.05194217249240495,0.05264545114959581,0.0517507635611525,0.05307828151449131,0.05040823551521118,0.05118657191858879,0.05298647247666161,0.051176867781723194,0.053175557571863104,0.05150955907962117,0.052145020206522744,0.05064547520239726,10648063.581412014
2007-01-17,0.05073824212255943,0.05353829917039275,0.05052412751347481,0.05058997442708756,0.06772273310680153,0.05095197764457304,0.05328421754487709,0.05194217249240495,0.05264545114959581,0.0517507635611525,0.05307828151449131,0.05040823551521118,0.05118657191858879,0.05298647247666161,0.051176867781723194,0.053175557571863104,0.05150955907962117,0.052145020206522744,0.05064547520239726,10633245.08939693
2007-01-18,0.05073824212255943,0.05353829917039275,0.05052412751347481,0.05058997442708756,0.06772273310680153,0.05095197764457304,0.05328421754487709,0.05194217249240495,0.05264545114959581,0.0517507635611525,0.05307828151449131,0.05040823551521118,0.05118657191858879,0.05298647247666161,0.051176867781723194,0.053175557571863104,0.05150955907962117,0.052145020206522744,0.05064547520239726,10602248.95783988
