,AMD,CELG,RMD,ARNC,M,NVDA,XLNX,FCX,NKTR,LRCX,LYFT,UBER,SFIX,CRM,SQ,BYND,PINS,SPOT,Values
1999-12-03,0.10106404840515291,0.10106404840515291,0.10106404840515291,0.10106404840515291,0.10106404840515291,0.10106404840515291,0.09574380637938837,0.09574380637938837,0.10106404840515291,0.10106404840515291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000000.0
1999-12-10,0.09779764478397904,0.09779764478397904,0.10323201343377746,0.10323201343377746,0.10323201343377746,0.09779764478397904,0.09264935369519667,0.09779764478397904,0.10323201343377746,0.10323201343377746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10500929.280619692
1999-12-17,0.09779764478397904,0.09779764478397904,0.10323201343377746,0.10323201343377746,0.10323201343377746,0.09779764478397904,0.09264935369519667,0.09779764478397904,0.10323201343377746,0.10323201343377746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10442063.834029414
1999-12-23,0.09830374105806222,0.09830374105806222,0.1037662322023413,0.1037662322023413,0.1037662322023413,0.09830374105806222,0.09312880790705348,0.09312880790705348,0.1037662322023413,0.1037662322023413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10959035.460451778
1999-12-31,0.09985548908367181,0.09985548908367181,0.10540420695499923,0.10540420695499923,0.10540420695499923,0.09459886837720172,0.0896189681745843,0.09459886837720172,0.09985548908367181,0.10540420695499923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11773348.992251493
2000-01-07,0.09985548908367181,0.09985548908367181,0.10540420695499923,0.10540420695499923,0.10540420695499923,0.09459886837720172,0.0896189681745843,0.09459886837720172,0.09985548908367181,0.10540420695499923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11764039.378914144
2000-01-14,0.09985548908367181,0.09985548908367181,0.10540420695499923,0.10540420695499923,0.10540420695499923,0.09459886837720172,0.0896189681745843,0.09459886837720172,0.09985548908367181,0.10540420695499923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11611301.532974511
2000-01-21,0.09712925082564831,0.1025264785076771,0.10822361652983555,0.1025264785076771,0.1025264785076771,0.09712925082564831,0.08717220573894675,0.09201614551937708,0.1025264785076771,0.10822361652983555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12392533.079721456
2000-01-28,0.0965790267800367,0.10761054440571656,0.10761054440571656,0.10194567989853237,0.10194567989853237,0.0965790267800367,0.08667838700464323,0.09149488652253646,0.10194567989853237,0.10761054440571656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12929190.653786086
2000-02-04,0.0965790267800367,0.10761054440571656,0.10761054440571656,0.10194567989853237,0.10194567989853237,0.0965790267800367,0.08667838700464323,0.09149488652253646,0.10194567989853237,0.10761054440571656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11719175.723216832
2000-02-11,0.09856136728981366,0.10981931320953202,0.10981931320953202,0.09856136728981366,0.09856136728981366,0.09856136728981366,0.0838009059938227,0.08845751114380825,0.10403817407451829,0.10981931320953202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13247061.284235429
2000-02-18,0.09592405619812173,0.11281985585655512,0.10688076131264271,0.10125431425204545,0.09592405619812173,0.10125431425204545,0.0860905596525911,0.0860905596525911,0.10688076131264271,0.10688076131264271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14354959.083874825
2000-02-25,0.09847137555190039,0.11581585304124825,0.10971904237194201,0.09847137555190039,0.09328761773877726,0.09847137555190039,0.08837674476060756,0.08372439133725432,0.10394318172252749,0.10971904237194201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15423351.751759311
2000-03-03,0.09994810465572025,0.11755268915134803,0.11136444746764411,0.09468660845428999,0.09468660845428999,0.09468660845428999,0.08970208941388769,0.08050642753991015,0.10550196894097548,0.11136444746764411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15456296.443945147
2000-03-10,0.10314348176359364,0.11492480919030848,0.10887490510170406,0.09256989770328823,0.09256989770328823,0.09771377362284622,0.08769680714483948,0.07870671347811926,0.10887490510170406,0.11492480919030848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16726475.029159253
