,AMD,CELG,RMD,ARNC,M,NVDA,XLNX,FCX,NKTR,LRCX,LYFT,UBER,SFIX,CRM,SQ,BYND,PINS,SPOT,Values
1999-12-03,0.000574251299282023,0.9953930494961004,0.000995858428064696,0.00017358620608615112,6.223145636719776e-05,0.0017322424497724343,0.00029682103648675276,0.00021982673774910633,4.684810923862166e-05,0.0005052847808526503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000000.0
1999-12-10,0.0005674575068446669,0.9955679151212216,0.0009475015981632342,0.00017185113321331488,6.0159953219463985e-05,0.0016460654126774093,0.0002828467523717654,0.00020582685170149375,4.527333815816876e-05,0.0005051023324289321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000000.0
1999-12-17,0.0005782981905060323,0.9953178512942864,0.0010449955244955264,0.00018568045910317155,6.432665432779143e-05,0.0017205461431467988,0.00028979489413971703,0.00021689781888365543,4.821869284287037e-05,0.0005333903282679227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11196423.141515177
1999-12-23,0.0005782981905060323,0.9953178512942864,0.0010449955244955264,0.00018568045910317155,6.432665432779143e-05,0.0017205461431467988,0.00028979489413971703,0.00021689781888365543,4.821869284287037e-05,0.0005333903282679227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9782702.976436052
1999-12-31,0.0005641926177078702,0.9953091670323949,0.001024845790491445,0.0001817939616241684,6.291674168358233e-05,0.0017700553756290777,0.00028841416081943293,0.0002101535700353092,4.785206438526227e-05,0.0005406086852289298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10966392.832402542
2000-01-07,0.0005668925434499992,0.9953107502535715,0.0010279106256434508,0.00018268499510197404,6.305872896546903e-05,0.0017684689867176816,0.0002734596093932764,0.00021594358360941848,4.777690796058871e-05,0.0005430537655866348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12266022.342672545
2000-01-14,0.0006256455488540551,0.9951326417998257,0.001072146909287098,0.00019398749276736707,6.677670711577309e-05,0.0017851073739529437,0.0002864455942566088,0.00022419327542801235,5.217653447177159e-05,0.0005608787640405806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12331858.03865082
2000-01-21,0.0006256455488540551,0.9951326417998257,0.001072146909287098,0.00019398749276736707,6.677670711577309e-05,0.0017851073739529437,0.0002864455942566088,0.00022419327542801235,5.217653447177159e-05,0.0005608787640405806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10663771.78586054
2000-01-28,0.000611218211012244,0.9951065704446971,0.0011190772750828454,0.0001899222986887948,6.538245582758591e-05,0.0017809417439227297,0.00028272366501068104,0.00022058358514310714,5.3325518300500414e-05,0.0005702548023141052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11084417.16569222
2000-02-04,0.0005877180622341079,0.9954173740707567,0.0010359574184386224,0.00018141401266239565,6.276909401565806e-05,0.0016513323445044438,0.00026831110124604776,0.00021149660756702076,5.024933486807791e-05,0.0005333779537069279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11636395.910563758
2000-02-11,0.0005792056003428199,0.9954533394093247,0.001043309738517045,0.00017670896056350819,6.067506841510554e-05,0.0016252312989854841,0.0002748973327160161,0.00020831811039254778,4.994105074083891e-05,0.0005283734300016805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12680852.9572502
2000-02-18,0.000562306516884852,0.9956159406765055,0.0009973468565190066,0.00016690041354447104,5.6979077386020204e-05,0.0015930222892310529,0.0002598226483972574,0.00019647146456707996,4.8374540683304635e-05,0.0005028355162813551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15132489.625663854
2000-02-25,0.0005378660378410425,0.9956477529219235,0.0009722026811981239,0.00016523225351998833,5.4700597429298864e-05,0.001634932799942019,0.000259865851368706,0.00019095309608037917,4.9273017429658696e-05,0.0004872207432672705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20760273.963407185
2000-03-03,0.0005314349822676357,0.9956811537328805,0.0010121521762514526,0.00016105550317566453,5.38966076654734e-05,0.0015912277326627178,0.00025926003605488334,0.00018066759576060992,4.840301345769432e-05,0.0004807486198236329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23934162.681479786
2000-03-10,0.0005221652880041749,0.9958483630300317,0.0009802449071743382,0.00015170380953706796,5.203114929441315e-05,0.001500794796082852,0.000259426365038322,0.00016934428137967684,4.6676820956701327e-05,0.000469249552500818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25282488.408042368
2000-03-17,0.000525254970269402,0.9957562608761803,0.0009801476153401868,0.0001519770827830455,5.203751981795087e-05,0.0015861657425514232,0.0002592985439215659,0.00016945107524551502,4.7000363977601806e-05,0.00047240620991313926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30672905.412943766
2000-03-24,0.000525254970269402,0.9957562608761803,0.0009801476153401868,0.0001519770827830455,5.203751981795087e-05,0.0015861657425514232,0.0002592985439215659,0.00016945107524551502,4.7000363977601806e-05,0.00047240620991313926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29385751.924828023
2000-03-31,0.000525254970269402,0.9957562608761803,0.0009801476153401868,0.0001519770827830455,5.203751981795087e-05,0.0015861657425514232,0.0002592985439215659,0.00016945107524551502,4.7000363977601806e-05,0.00047240620991313926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23601638.853369355
