,AMD,CELG,RMD,ARNC,M,NVDA,XLNX,FCX,NKTR,LRCX,LYFT,UBER,SFIX,CRM,SQ,BYND,PINS,SPOT,Values
2019-08-28 09:30:00,0.0005735075819191764,0.991970252656364,0.0010039611574016885,0.00016778008297890264,6.137716872854313e-05,0.0017155252876798247,0.00027938398317644,0.0002151419228951069,4.6164829670218216e-05,0.0005015977210334424,0.00018652956334861128,0.0006413105409582832,3.0350493848215267e-05,0.001756947542949624,0.0003600205317775569,5.6061028596702694e-05,0.00013706634999932591,0.0002970215566745871,10000000.0
2019-08-28 10:30:00,0.0005757429750397333,0.9918989990759485,0.0010063767524949023,0.00016818377264577342,6.0247322413267404e-05,0.0018055209487863834,0.0002911327442553316,0.00021230104436430956,4.6184391950808435e-05,0.0005316425096358199,0.0001845749223100997,0.0006290760786909558,3.0378395891893906e-05,0.0016993547325804372,0.0003680235079319546,5.9126986152261775e-05,0.00013753199484030075,0.0002956018440672183,10051299.737176929
2019-08-28 11:30:00,0.0005977682025582723,0.9915974504154403,0.0010224138378599834,0.0001734680436195957,6.250432096575392e-05,0.0018458846848659928,0.0002952223316694111,0.00021792914804904753,4.7356414518236405e-05,0.0005917152892379989,0.00019629929167778984,0.000664341023663679,3.0759234890014037e-05,0.001748807276925732,0.000381810486197739,5.975658190001861e-05,0.0001432036554687893,0.00032330976049188814,10097069.646506708
2019-08-28 12:30:00,0.0005977682025582723,0.9915974504154403,0.0010224138378599834,0.0001734680436195957,6.250432096575392e-05,0.0018458846848659928,0.0002952223316694111,0.00021792914804904753,4.7356414518236405e-05,0.0005917152892379989,0.00019629929167778984,0.000664341023663679,3.0759234890014037e-05,0.001748807276925732,0.000381810486197739,5.975658190001861e-05,0.0001432036554687893,0.00032330976049188814,10059197.7682572
2019-08-28 13:30:00,0.0005979638638141864,0.9916424823777884,0.0010120841816740498,0.00017211058616065615,6.280705781213078e-05,0.0018001762981714295,0.0002962177933422435,0.00021898344929178218,4.747871568318187e-05,0.0005997622958116747,0.00019259945625783775,0.0006565053598183648,3.1090137934969174e-05,0.0017562816870043657,0.0003831883280459774,6.486860937193142e-05,0.00014326021762846184,0.0003221395843882566,10066727.351535445
2019-08-28 14:30:00,0.0005979638638141864,0.9916424823777884,0.0010120841816740498,0.00017211058616065615,6.280705781213078e-05,0.0018001762981714295,0.0002962177933422435,0.00021898344929178218,4.747871568318187e-05,0.0005997622958116747,0.00019259945625783775,0.0006565053598183648,3.1090137934969174e-05,0.0017562816870043657,0.0003831883280459774,6.486860937193142e-05,0.00014326021762846184,0.0003221395843882566,10063099.449819136
2019-08-28 15:30:00,0.0005858430037355061,0.9917436354201257,0.0010128983995017252,0.00016983092710485097,6.184279439860202e-05,0.001801624533072706,0.0002933347462104703,0.00021469844004293087,4.66664016714242e-05,0.0006086713497041782,0.0001871597754541978,0.0006473531620908177,3.0416252887873082e-05,0.0017034086687396119,0.0003789204362424207,5.835877525211318e-05,0.00013950087013730385,0.0003158360436275773,10078482.129779644
2019-08-29 09:30:00,0.0006009436866036377,0.9913139590980735,0.0010096222974086146,0.00017261165860905922,6.343281156490786e-05,0.0019647738780381443,0.0003132851361683889,0.00021951684070569235,4.705990788919077e-05,0.0006712499107843824,0.00019136013567065056,0.0006564415169961065,2.9962875523209777e-05,0.0018205339135280642,0.00038255786842052733,6.30199188605786e-05,0.00014450598452127572,0.00033516256063402923,10144983.84487362
2019-08-29 10:30:00,0.0006009436866036377,0.9913139590980735,0.0010096222974086146,0.00017261165860905922,6.343281156490786e-05,0.0019647738780381443,0.0003132851361683889,0.00021951684070569235,4.705990788919077e-05,0.0006712499107843824,0.00019136013567065056,0.0006564415169961065,2.9962875523209777e-05,0.0018205339135280642,0.00038255786842052733,6.30199188605786e-05,0.00014450598452127572,0.00033516256063402923,10101998.484540109
2019-08-29 11:30:00,0.0006009436866036377,0.9913139590980735,0.0010096222974086146,0.00017261165860905922,6.343281156490786e-05,0.0019647738780381443,0.0003132851361683889,0.00021951684070569235,4.705990788919077e-05,0.0006712499107843824,0.00019136013567065056,0.0006564415169961065,2.9962875523209777e-05,0.0018205339135280642,0.00038255786842052733,6.30199188605786e-05,0.00014450598452127572,0.00033516256063402923,10062343.383062914
2019-08-29 12:30:00,0.0006009436866036377,0.9913139590980735,0.0010096222974086146,0.00017261165860905922,6.343281156490786e-05,0.0019647738780381443,0.0003132851361683889,0.00021951684070569235,4.705990788919077e-05,0.0006712499107843824,0.00019136013567065056,0.0006564415169961065,2.9962875523209777e-05,0.0018205339135280642,0.00038255786842052733,6.30199188605786e-05,0.00014450598452127572,0.00033516256063402923,10033282.578532167
2019-08-29 13:30:00,0.0006037130570422571,0.9912267693075585,0.0010260339607663946,0.00017365030891210395,6.491673729049439e-05,0.0019535284133318097,0.00028912845490768486,0.00022135319297764572,4.8602828509062984e-05,0.0006743432782683774,0.00019673543893944094,0.0006664955660081255,3.0244485169280304e-05,0.0019058719447971571,0.0003877344055058942,6.378979619566839e-05,0.00014612202696778398,0.0003209667968525489,10056965.079321545
2019-08-29 14:30:00,0.0006037130570422571,0.9912267693075585,0.0010260339607663946,0.00017365030891210395,6.491673729049439e-05,0.0019535284133318097,0.00028912845490768486,0.00022135319297764572,4.8602828509062984e-05,0.0006743432782683774,0.00019673543893944094,0.0006664955660081255,3.0244485169280304e-05,0.0019058719447971571,0.0003877344055058942,6.378979619566839e-05,0.00014612202696778398,0.0003209667968525489,10052948.776959032
