,AMD,CELG,RMD,ARNC,M,NVDA,XLNX,FCX,NKTR,LRCX,LYFT,UBER,SFIX,CRM,SQ,BYND,PINS,SPOT,Values
1999-11-22,0.000574297461242743,0.9954730655011302,0.0009720692162955976,0.0001736001600460932,6.0744862236447985e-05,0.0016908623888001722,0.0002897305321585131,0.0002145754844891562,4.5728994753819586e-05,0.0005053253988473075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000000.0
1999-11-23,0.0005883461443318919,0.995382969602984,0.0009958483434589025,0.00017784683323777961,6.223082617751643e-05,0.001732224908140258,0.0002897043099196401,0.00021982451166362006,4.572485602320351e-05,0.0005052796640632706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11793877.777030129
1999-11-24,0.0005883461443318919,0.995382969602984,0.0009958483434589025,0.00017784683323777961,6.223082617751643e-05,0.001732224908140258,0.0002897043099196401,0.00021982451166362006,4.572485602320351e-05,0.0005052796640632706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11163196.218860779
1999-11-26,0.0005883461443318919,0.995382969602984,0.0009958483434589025,0.00017784683323777961,6.223082617751643e-05,0.001732224908140258,0.0002897043099196401,0.00021982451166362006,4.572485602320351e-05,0.0005052796640632706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10756140.573070265
1999-11-29,0.0005883461443318919,0.995382969602984,0.0009958483434589025,0.00017784683323777961,6.223082617751643e-05,0.001732224908140258,0.0002897043099196401,0.00021982451166362006,4.572485602320351e-05,0.0005052796640632706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10304447.11424614
1999-11-30,0.0005742957478511972,0.9954700955504521,0.0009720663161692877,0.00017786240018469675,6.22362732464919e-05,0.0016908573441856345,0.00028278583096681323,0.00021984375291994078,4.463289279315933e-05,0.0005053238912309159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10620461.514335092
1999-12-01,0.0005605447779932444,0.9954930940567855,0.0009720887739743276,0.00017786650936844363,6.074608440096076e-05,0.0016908964083358416,0.0002760147910410774,0.00021984883200565767,4.3564200284520046e-05,0.0005053355658103582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10844869.907241296
1999-12-02,0.0005742597857006306,0.9954077596449633,0.0009720054457983099,0.0001822184195862273,6.223237603806303e-05,0.0017322680492522738,0.00028276812304076754,0.00022522793559165842,4.356046592872192e-05,0.0005176997541000383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11749773.456932036
1999-12-03,0.0005742597857006306,0.9954077596449633,0.0009720054457983099,0.0001822184195862273,6.223237603806303e-05,0.0017322680492522738,0.00028276812304076754,0.00022522793559165842,4.356046592872192e-05,0.0005176997541000383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11345970.624279434
1999-12-06,0.0005882985436175508,0.9953024371802724,0.0009957677733846686,0.00018667305900948729,6.375375239689546e-05,0.001774616290233484,0.0002827382038088085,0.00023073401584075903,4.4625375663216857e-05,0.0005303558057728755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11537530.07952515
1999-12-07,0.0005882985436175508,0.9953024371802724,0.0009957677733846686,0.00018667305900948729,6.375375239689546e-05,0.001774616290233484,0.0002827382038088085,0.00023073401584075903,4.4625375663216857e-05,0.0005303558057728755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11437277.318556102
1999-12-08,0.0005882985436175508,0.9953024371802724,0.0009957677733846686,0.00018667305900948729,6.375375239689546e-05,0.001774616290233484,0.0002827382038088085,0.00023073401584075903,4.4625375663216857e-05,0.0005303558057728755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10578561.589647967
1999-12-09,0.0005882985436175508,0.9953024371802724,0.0009957677733846686,0.00018667305900948729,6.375375239689546e-05,0.001774616290233484,0.0002827382038088085,0.00023073401584075903,4.4625375663216857e-05,0.0005303558057728755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10375884.832652243
1999-12-10,0.0005882985436175508,0.9953024371802724,0.0009957677733846686,0.00018667305900948729,6.375375239689546e-05,0.001774616290233484,0.0002827382038088085,0.00023073401584075903,4.4625375663216857e-05,0.0005303558057728755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10036837.903391311
1999-12-13,0.000602693861138213,0.995219184168655,0.0009956844814495653,0.00018665744456530445,6.374841965411228e-05,0.001818040101583012,0.00028965664048217116,0.00023637994078291646,4.4621642931556876e-05,0.0005433332987581214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10080857.876743989
1999-12-14,0.0005883161148870826,0.9953321648203949,0.0009719316282291353,0.00018220458126788164,6.222764988890106e-05,0.0017746692943782151,0.0002827466486184038,0.00023074090739204104,4.462670853155767e-05,0.0005303716464118029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10081388.784073023
1999-12-15,0.0005742659650101022,0.9954184707077095,0.0009487199828207515,0.00018222038034342134,6.223304568814175e-05,0.0017322866892835467,0.00027599410064329865,0.00023076091508339886,4.463057814193888e-05,0.0005304176352757901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10508737.15184202
1999-12-16,0.000574305374898577,0.9954867828371176,0.0009260459317605451,0.00017786538173167858,6.223731652698551e-05,0.0016908856884034458,0.0002760130411645707,0.00023077675140747498,4.4633640984270325e-05,0.0005304540360049383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10576593.022098219
